action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Active,5857588,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C1Nc2ccccc2C12Nc1ccccc1S2,,,CHEMBL1201862,,,"{'bei': '17.89', 'le': '0.35', 'lle': '1.54', 'sei': '11.06'}",CHEMBL1359561,,CHEMBL1359561,4.55,0,http://www.openphacts.org/units/Nanomolar,1191740,=,7,1,=,,IC50,nM,,28200.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,28.2
,Active,5857589,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc2c1NC(C(=O)O)C1CC=CC21,,,CHEMBL1201862,,,"{'bei': '19.62', 'le': '0.37', 'lle': '2.58', 'sei': '8.22'}",CHEMBL1528814,,CHEMBL1528814,4.81,0,http://www.openphacts.org/units/Nanomolar,1292061,=,7,1,=,,IC50,nM,,15400.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,15.4
,inactive,5857590,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(C)n2nc3nc4c(cc3c2n1)CCCC4,,,CHEMBL1201862,,,,CHEMBL1350376,,CHEMBL1350376,,0,http://www.openphacts.org/units/Nanomolar,1303896,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857591,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc2n1Cc1ccco1,,,CHEMBL1201862,,,,CHEMBL1429988,,CHEMBL1429988,,0,http://www.openphacts.org/units/Nanomolar,1300413,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857592,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(N2C3=C(CC4=C2CCCC4=O)C(=O)CCC3)cc1,,,CHEMBL1201862,,,"{'bei': '14.69', 'le': '0.27', 'lle': '0.83', 'sei': '10.20'}",CHEMBL1492213,,CHEMBL1492213,4.75,0,http://www.openphacts.org/units/Nanomolar,980286,=,7,1,=,,IC50,nM,,17700.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,17.7
,inactive,5857593,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC(=O)Nc1ccc2cc3ccc(NC(C)=O)cc3nc2c1,,,CHEMBL1201862,,,,CHEMBL244683,,CHEMBL244683,,0,http://www.openphacts.org/units/Nanomolar,1146254,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857594,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(=O)NCc2ccco2)c2nc3ccccc3nc2n1CCc1ccccc1F,,,CHEMBL1201862,,,"{'bei': '9.46', 'le': '0.17', 'lle': '-0.01', 'sei': '4.11'}",CHEMBL1465475,,CHEMBL1465475,4.06,0,http://www.openphacts.org/units/Nanomolar,1001145,=,7,1,=,,IC50,nM,,86300.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,86.3
,inactive,5857595,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1nc2ccc(S(=O)(=O)Nc3ccc(-c4nc5cccnc5s4)cc3)cc2s1,,,CHEMBL1201862,,,,CHEMBL1372231,,CHEMBL1372231,,0,http://www.openphacts.org/units/Nanomolar,1036384,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857596,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCOC(=O)C1=C(Cc2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,,,CHEMBL1201862,,,"{'bei': '12.29', 'le': '0.24', 'lle': '0.54', 'sei': '7.21'}",CHEMBL1370183,,CHEMBL1370183,4.36,0,http://www.openphacts.org/units/Nanomolar,992749,=,7,1,=,,IC50,nM,,43600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,43.6
,inactive,5857597,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N#Cc1c2c(c(NCc3cccnc3)n3c1nc1ccccc13)CCC2,,,CHEMBL1201862,,,"{'bei': '12.59', 'le': '0.22', 'lle': '0.42', 'sei': '6.47'}",CHEMBL1582936,,CHEMBL1582936,4.27,0,http://www.openphacts.org/units/Nanomolar,999525,=,7,1,=,,IC50,nM,,53500.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,53.5
,inactive,5857598,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C(c1cccnc1)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1419943,,CHEMBL1419943,,0,http://www.openphacts.org/units/Nanomolar,1031724,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857599,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC(C)c1cc(N2CCN(C(=O)c3ccco3)CC2)n2c(nc3ccccc32)c1C#N,,,CHEMBL1201862,,,,CHEMBL1311027,,CHEMBL1311027,,0,http://www.openphacts.org/units/Nanomolar,1277543,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857600,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=c1[nH]c(=O)c2nc(-c3ccc(Cl)cc3)cnc2[nH]1,,,CHEMBL1201862,,,,CHEMBL1331901,,CHEMBL1331901,,0,http://www.openphacts.org/units/Nanomolar,1095809,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857601,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(C)cc(-n2c3nc4ccccc4nc3c3c(=O)n(Cc4ccco4)cnc32)c1,,,CHEMBL1201862,,,"{'bei': '10.60', 'le': '0.19', 'lle': '-0.07', 'sei': '5.68'}",CHEMBL1340587,,CHEMBL1340587,4.47,0,http://www.openphacts.org/units/Nanomolar,1301821,=,7,1,=,,IC50,nM,,34000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,34.0
,Active,5857602,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COCCCNC(=O)c1c(NC(=O)c2ccco2)n(Cc2ccccc2)c2nc3ccccc3nc12,,,CHEMBL1201862,,,"{'bei': '9.92', 'le': '0.18', 'lle': '0.56', 'sei': '4.31'}",CHEMBL1548014,,CHEMBL1548014,4.80,0,http://www.openphacts.org/units/Nanomolar,1300560,=,7,1,=,,IC50,nM,,16000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,16.0
,Active,5857603,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCc1ccc(C2C3=C(O)CC(C)(C)CC3=Nc3c2c(O)nc2nc(C)nn32)cc1,,,CHEMBL1201862,,,"{'bei': '11.17', 'le': '0.21', 'lle': '-0.04', 'sei': '4.70'}",CHEMBL1420108,,CHEMBL1420108,4.51,0,http://www.openphacts.org/units/Nanomolar,1307464,=,7,1,=,,IC50,nM,,31200.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,31.2
,Active,5857604,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,C=CCOc1c(Br)cc(C2C3=C(CCCC3=O)N(C)C3=C2C(=O)CCC3)cc1OCC,,,CHEMBL1201862,,,"{'bei': '9.02', 'le': '0.19', 'lle': '-1.07', 'sei': '7.85'}",CHEMBL1486938,,CHEMBL1486938,4.38,0,http://www.openphacts.org/units/Nanomolar,1052150,=,7,1,=,,IC50,nM,,41200.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,41.2
,inactive,5857605,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCN1CCS/C1=C\C=C\C1=[N+](CC)CCS1.[I-],,,CHEMBL1201862,,,,CHEMBL1333600,,CHEMBL1617688,,0,http://www.openphacts.org/units/Nanomolar,1091579,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857606,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(C2c3ccc(O)cc3Oc3ncn4nc(-c5ccccn5)nc4c32)cc1,,,CHEMBL1201862,,,,CHEMBL1609317,,CHEMBL1609317,,0,http://www.openphacts.org/units/Nanomolar,1141911,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857607,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N#Cc1c(NCCN)nc(NCc2ccccc2)c2c1CCN(Cc1ccccc1)C2,,,CHEMBL1201862,,,"{'bei': '10.47', 'le': '0.19', 'lle': '0.83', 'sei': '4.80'}",CHEMBL1453264,,CHEMBL1453264,4.32,0,http://www.openphacts.org/units/Nanomolar,1298378,=,7,1,=,,IC50,nM,,47800.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,47.8
,Active,5857608,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC1=CC(c2ccc(Cl)cc2)n2nc(NS(=O)(=O)c3ccc(C)cc3)nc2N1,,,CHEMBL1201862,,,"{'bei': '10.82', 'le': '0.22', 'lle': '0.54', 'sei': '5.06'}",CHEMBL1340799,,CHEMBL1340799,4.50,0,http://www.openphacts.org/units/Nanomolar,1003849,=,7,1,=,,IC50,nM,,31500.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,31.5
,Active,5857609,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3.Cl,,,CHEMBL1201862,,,"{'bei': '19.26', 'le': '0.35', 'lle': '2.30', 'sei': '11.78'}",CHEMBL1380684,,CHEMBL416288,5.15,0,http://www.openphacts.org/units/Nanomolar,980108,=,7,1,=,,IC50,nM,,7120.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,7.12
,Active,5857610,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C(CC1Sc2ccccc2NC1=O)OCc1cc(=O)oc2cc(O)ccc12,,,CHEMBL1201862,,,"{'bei': '11.85', 'le': '0.23', 'lle': '1.67', 'sei': '4.45'}",CHEMBL1410686,,CHEMBL1410686,4.71,0,http://www.openphacts.org/units/Nanomolar,1047755,=,7,1,=,,IC50,nM,,19600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,19.6
,inactive,5857611,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCOCCCn1c(=N)c(C(N)=S)cc2c(=O)n3cccc(C)c3nc21,,,CHEMBL1201862,,,"{'bei': '11.21', 'le': '0.22', 'lle': '2.66', 'sei': '4.23'}",CHEMBL1487114,,CHEMBL1487114,4.16,0,http://www.openphacts.org/units/Nanomolar,1194307,=,7,1,=,,IC50,nM,,68800.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,68.8
,Active,5857612,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC(C)CNC(=O)c1c(N)n(Cc2ccco2)c2nc3ccccc3nc12,,,CHEMBL1201862,,,"{'bei': '13.57', 'le': '0.25', 'lle': '1.74', 'sei': '4.98'}",CHEMBL1505563,,CHEMBL1505563,4.93,0,http://www.openphacts.org/units/Nanomolar,1001521,=,7,1,=,,IC50,nM,,11700.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,11.7
,inactive,5857613,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N#Cc1cc2c(=O)n3ccccc3nc2n(Cc2ccco2)/c1=N/C(=O)c1ccco1,,,CHEMBL1201862,,,"{'bei': '10.33', 'le': '0.19', 'lle': '1.75', 'sei': '3.58'}",CHEMBL1987092,,CHEMBL1987092,4.25,0,http://www.openphacts.org/units/Nanomolar,1041192,=,7,1,=,,IC50,nM,,56100.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,56.1
,inactive,5857614,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CN(CCC#N)C(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccco1)CC2,,,CHEMBL1201862,,,,CHEMBL1587502,,CHEMBL1587502,,0,http://www.openphacts.org/units/Nanomolar,1037574,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857615,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Oc1ccc(O)c(-c2cnns2)c1,,,CHEMBL1201862,,,"{'bei': '24.14', 'le': '0.49', 'lle': '3.07', 'sei': '7.08'}",CHEMBL1327880,,CHEMBL1327880,4.69,0,http://www.openphacts.org/units/Nanomolar,1049699,=,7,1,=,,IC50,nM,,20500.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,20.5
,inactive,5857616,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCOC(=O)N1CCC(NC(=O)c2ccc3c(c2)N(C)CCS3)CC1,,,CHEMBL1201862,,,,CHEMBL1541466,,CHEMBL1541466,,0,http://www.openphacts.org/units/Nanomolar,1174470,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857617,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(S(=O)(=O)c2c(N)n(Cc3ccco3)c3nc4ccccc4nc23)cc1,,,CHEMBL1201862,,,,CHEMBL1549079,,CHEMBL1549079,,0,http://www.openphacts.org/units/Nanomolar,1303695,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857618,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C(NCc1ccccn1)c1cc2c(ccc3ccccc32)oc1=O,,,CHEMBL1201862,,,,CHEMBL1424123,,CHEMBL1424123,,0,http://www.openphacts.org/units/Nanomolar,1101558,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857619,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc2n(n1)C(c1ccc(N(C)C)cc1)Nc1ccccc1-2,,,CHEMBL1201862,,,,CHEMBL1544951,,CHEMBL1544951,,0,http://www.openphacts.org/units/Nanomolar,1297690,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
